strategy_name,stock_code,stock_name,trade_date,buy_price,sell_price,sell_date,return_rate,profit,is_profitable,sell_tick_steps,date,daily_budget,daily_investment,daily_return,daily_ratio,daily_real_return_rate,daily_budget_return_rate,has_trade,base_budget_return,remaining_budget_return,base_budget_return_rate,remaining_budget_return_rate,base_budget,remaining_budget,trade_count
倒接力31,603238.SH,未知,2025-06-05,18.81,17.88,2025-06-06,-0.0494417862838915,-208692.0,False,2,2025-06-05,489914.0,157782.0,-9378.0,0.3220606065554363,-0.01914213515025086,-0.05943643761645815,True,-9378.0,0.0,-0.05807606683834693,0.0,161477.87738628022,328436.1226137198,5
倒接力31,002250.SZ,未知,2025-06-06,12.02,15.18,2025-06-10,0.2628951747088187,1054808.0,True,389,2025-06-06,480536.0,155542.0,35726.0,0.32368438576922437,0.07434614680273695,0.22968715845237941,True,35726.0,0.0,0.22556166054614443,0.0,158386.84603357638,322149.1539664236,5
倒接力31,600151.SH,未知,2025-06-09,7.39,7.03,2025-06-11,-0.0487144790257103,-246852.0,False,88,2025-06-09,516262.0,167085.0,-8910.0,0.32364380876376725,-0.017258678732891438,-0.053326151360086185,True,-8910.0,0.0,-0.052361775306963315,0.0,170162.29774041116,346099.70225958887,5
倒接力31,002878.SZ,未知,2025-06-10,19.66,23.7,2025-06-13,0.2054933875890131,990608.0,True,507,2025-06-10,507352.0,161734.0,37346.0,0.31878064933221906,0.07360964379760009,0.23091001273696315,True,37346.0,0.0,0.22332715549134072,0.0,167225.52131125878,340126.4786887412,4
倒接力31,603906.SH,未知,2025-06-11,15.38,14.5,2025-06-12,-0.0572171651495449,-332464.0,False,11,2025-06-11,544698.0,176557.0,-12707.0,0.32413741192367146,-0.023328523328523327,-0.07197109148886761,True,-12707.0,0.0,-0.07077731242794517,0.0,179534.93236884853,365163.06763115147,5
倒接力31,002734.SZ,未知,2025-06-12,22.7,22.2,2025-06-13,-0.0220264317180616,-120650.0,False,9,2025-06-12,531991.0,170653.0,-6373.0,0.3207817425482762,-0.011979525969424296,-0.03734478737555156,True,-6373.0,0.0,-0.036345148826455786,0.0,175346.647510797,356644.352489203,5
倒接力31,002366.SZ,未知,2025-06-13,7.5,7.87,2025-06-17,0.0493333333333333,264328.0,True,581,2025-06-13,525618.0,171599.0,7050.0,0.32647093516584286,0.013412782667260254,0.04108415550207169,True,7050.0,0.0,0.0406935619541804,0.0,173246.0777932899,352371.9222067101,5
倒接力31,002657.SZ,未知,2025-06-17,25.71,26.42,2025-06-18,0.0276157137300661,155206.0,True,570,2025-06-17,532668.0,169091.0,2639.0,0.31744163343771353,0.004954305496106393,0.015606980856461904,True,2639.0,0.0,0.01503105974704675,0.0,175569.78978268657,357098.21021731343,5
倒接力31,603256.SH,未知,2025-06-23,13.85,13.29,2025-06-24,-0.0404332129963899,-233576.0,False,2,2025-06-23,535307.0,173653.0,-4870.0,0.32439889633425306,-0.009097583255963401,-0.028044433439099813,True,-4870.0,0.0,-0.027601510964874378,0.0,176439.61615715717,358867.3838428428,5
倒接力31,600201.SH,未知,2025-06-24,7.95,8.11,2025-06-25,0.0201257861635219,111584.0,True,385,2025-06-24,530437.0,171529.0,2025.0,0.32337299245716267,0.0038176069919707714,0.01180558389543459,True,2025.0,0.0,0.01158238603415824,0.0,174834.4420595172,355602.5579404828,5
倒接力31,002281.SZ,未知,2025-06-25,48.12,49.56,2025-06-30,0.029925187032419,169200.0,True,680,2025-06-25,532462.0,168224.0,5236.0,0.31593616070254776,0.009833565587779034,0.031125166444740344,True,5236.0,0.0,0.029834436328678788,0.0,175501.89124796094,356960.108752039,5
倒接力31,603123.SH,未知,2025-06-26,14.6,14.65,2025-06-27,0.0034246575342466,19945.0,True,202,2025-06-26,537698.0,174048.0,287.0,0.3236909938292499,0.0005337568672377431,0.001648970398970399,True,287.0,0.0,0.0016193856773976231,0.0,177227.700606327,360470.29939367296,5
倒接力31,002579.SZ,未知,2025-06-30,14.5,14.65,2025-07-01,0.0103448275862069,60465.0,True,385,2025-06-30,537985.0,174648.0,1152.0,0.3246335864382836,0.0021413236428524957,0.006596124776693692,True,1152.0,0.0,0.006496644915977638,0.0,177322.2971085904,360662.70289140963,5
倒接力31,600684.SH,未知,2025-07-01,4.47,4.39,2025-07-02,-0.017897091722595,-105688.0,False,15,2025-07-01,539137.0,176186.0,-3220.0,0.32679263341228665,-0.005972507915427804,-0.018276139988421328,True,-3220.0,0.0,-0.018120223588766984,0.0,177702.00153579394,361434.99846420606,5
倒接力31,603124.SH,未知,2025-07-02,53.46,54.11,2025-07-03,0.0121586232697343,70460.0,True,530,2025-07-02,535917.0,158694.0,3636.0,0.2961167494220187,0.006784632694988217,0.022912019358009756,True,3636.0,0.0,0.0205841604802694,0.0,176640.67492503405,359276.32507496595,5
倒接力31,600876.SH,未知,2025-07-03,12.06,11.75,2025-07-07,-0.0257048092868988,-150877.0,False,2,2025-07-03,539553.0,176501.0,-9651.0,0.32712449008716477,-0.01788702870709643,-0.054679576886249935,True,-9651.0,0.0,-0.0542681506832402,0.0,177839.11702339523,361713.88297660474,4
倒接力31,002938.SZ,未知,2025-07-04,35.81,39.48,2025-07-07,0.1024853392907007,586098.9999999991,True,75,2025-07-04,529902.0,161406.0,16254.0,0.3045959441557118,0.030673596249872617,0.10070257611241218,True,16254.0,0.0,0.09306181426457667,0.0,174658.10363195307,355243.89636804693,5
倒接力31,002020.SZ,未知,2025-07-07,15.6,14.79,2025-07-08,-0.0519230769230769,-327402.0,False,2,2025-07-07,546156.0,178066.0,-7981.0,0.32603505225613194,-0.014613040962655359,-0.04482045982950142,True,-7981.0,0.0,-0.04433507218485772,0.0,180015.495784528,366140.504215472,5
倒接力31,002366.SZ,未知,2025-07-08,9.91,9.56,2025-07-09,-0.0353178607467204,-211120.0,False,174,2025-07-08,538175.0,174793.0,-2713.0,0.32478840525851255,-0.005041111162725879,-0.015521216524689204,True,-2713.0,0.0,-0.015294422828383813,0.0,177384.92197071598,360790.078029284,4
倒接力31,002865.SZ,未知,2025-07-09,42.8,44.68,2025-07-11,0.0439252336448598,253236.0,True,285,2025-07-09,535462.0,172528.0,6192.0,0.3222040032719409,0.011563845800448959,0.03588982657887416,True,6192.0,0.0,0.03508400062708835,0.0,176490.70486047014,358971.29513952986,5
倒接力31,002623.SZ,未知,2025-07-14,26.58,27.21,2025-07-15,0.0237020316027089,142632.0,True,424,2025-07-14,541654.0,171088.0,3056.0,0.3158621555457912,0.0056419780893337814,0.017862152810249696,True,3056.0,0.0,0.017117416319795627,0.0,178531.61615668918,363122.3838433108,5
倒接力31,603617.SH,未知,2025-07-17,8.05,9.06,2025-07-18,0.1254658385093167,773154.9999999991,True,724,2025-07-17,544710.0,177484.0,23648.0,0.32583209414183695,0.0434139266765802,0.13324017939645263,True,23648.0,0.0,0.1317151972647692,0.0,179538.88762329856,365171.11237670144,5
倒接力31,002246.SZ,未知,2025-07-18,16.7,23.68,2025-07-23,0.4179640718562875,2898794.0,True,94,2025-07-18,568358.0,182122.0,71254.0,0.32043535940375606,0.1253681658391366,0.39124323255839494,True,71254.0,0.0,0.38035934453107456,0.0,187333.37572617122,381024.6242738288,5
倒接力31,600629.SH,未知,2025-07-21,10.34,11.58,2025-07-22,0.1199226305609284,1179364.0,True,18,2025-07-21,639612.0,84000.0,8640.0,0.13132961858126488,0.013508189339787246,0.10285714285714286,True,8640.0,0.0,0.040983019961190095,0.0,210819.01744141514,428792.9825585849,2
倒接力31,600585.SH,未知,2025-07-22,25.74,25.89,2025-07-23,0.0058275058275059,64185.0,True,46,2025-07-22,648252.0,208208.0,-1088.0,0.3211837371886242,-0.001678359650259467,-0.005225543687082149,True,-1088.0,0.0,-0.005092040488804928,0.0,213666.8006454417,434585.1993545583,5
倒接力31,601699.SH,未知,2025-07-23,13.55,13.11,2025-07-24,-0.0324723247232473,-359700.0,False,2,2025-07-23,647164.0,210146.0,-3008.0,0.32471830942388635,-0.004647971766043846,-0.014313857984448907,True,-3008.0,0.0,-0.014101661953001847,0.0,213308.19090863835,433855.80909136165,5
倒接力31,603716.SH,未知,2025-07-24,28.6,33.26,2025-07-25,0.1629370629370628,1746102.0,True,674,2025-07-24,644156.0,202888.0,29932.0,0.31496718186277856,0.04646700488701495,0.14752967154292024,True,29932.0,0.0,0.14097804975327988,0.0,212316.7404598291,431839.2595401709,5
倒接力31,600259.SH,未知,2025-07-25,63.54,64.71,2025-07-29,0.0184135977337109,229436.9999999981,True,417,2025-07-25,674088.0,214014.0,5999.999999999964,0.31748673763662905,0.008900915014063392,0.02803554907622849,True,5999.999999999964,0.0,0.02700483155205478,0.0,222182.46347637105,451905.536523629,5
倒接力31,600895.SH,未知,2025-07-28,30.58,32.18,2025-07-30,0.052321778940484,664160.0,True,550,2025-07-28,680088.0,213024.0,12236.0,0.31323005258143066,0.01799178929785557,0.05743953732912723,True,12236.0,0.0,0.054585987905848725,0.0,224160.0907013895,455927.9092986105,5
倒接力31,002174.SZ,未知,2025-07-29,15.16,15.34,2025-07-30,0.0118733509234828,158598.0,True,689,2025-07-29,692324.0,225365.0,3201.0,0.32551955442827346,0.0046235577561950765,0.014203625230182149,True,3201.0,0.0,0.014027591340886738,0.0,228193.1318222771,464130.8681777229,5
倒接力31,600581.SH,未知,2025-07-30,4.12,4.44,2025-07-31,0.0776699029126214,1049856.000000002,True,46,2025-07-30,695525.0,228426.0,13554.000000000036,0.3284224147226915,0.019487437547176644,0.05933650284993843,True,13554.000000000036,0.0,0.05912369318336522,0.0,229248.19594682442,466276.8040531756,5
倒接力31,601869.SH,未知,2025-07-31,50.0,51.19,2025-08-01,0.0237999999999999,346647.0,True,401,2025-07-31,709079.0,90234.0,1908.0,0.12725521415808394,0.002690814422652483,0.021145022940355078,True,1908.0,0.0,0.008163766321412977,0.0,233715.65584814106,475363.34415185894,2
倒接力31,002424.SZ,未知,2025-08-01,6.12,6.46,2025-08-04,0.0555555555555555,828512.0,True,118,2025-08-01,710987.0,233045.0,5329.0,0.32777673853389727,0.007495214399138099,0.022866828294964493,True,5329.0,0.0,0.02274002189386799,0.0,234344.54130569694,476642.45869430306,5
倒接力31,603286.SH,未知,2025-08-04,31.4,34.33,2025-08-05,0.093312101910828,1468809.0,True,393,2025-08-04,716316.0,228158.0,19018.0,0.3185158505464069,0.026549735033141796,0.08335451748349827,True,19018.0,0.0,0.08055027165059679,0.0,236101.0038860508,480214.9961139492,5
倒接力31,002558.SZ,未知,2025-08-05,27.05,27.68,2025-08-06,0.0232902033271718,400806.0,True,865,2025-08-05,735334.0,231574.0,3706.0,0.3149235585461845,0.005039886636548834,0.01600352371164293,True,3706.0,0.0,0.015290707690885034,0.0,242369.42298028423,492964.5770197158,5
倒接力31,600610.SH,未知,2025-08-06,13.74,13.31,2025-08-07,-0.0312954876273653,-551131.0,False,26,2025-08-06,739040.0,241397.0,-4479.0,0.32663590604026843,-0.006060565057371726,-0.018554497363264665,True,-4479.0,0.0,-0.018387383569667126,0.0,243590.93739627063,495449.06260372937,5
倒接力31,600651.SH,未知,2025-08-08,6.34,6.74,2025-08-12,0.0630914826498423,1076360.0,True,387,2025-08-08,734561.0,240979.0,9075.0,0.3280585274742329,0.01235431774896843,0.0376588831391947,True,9075.0,0.0,0.037482244154036476,0.0,242114.63867279436,492446.36132720567,5
倒接力31,601089.SH,未知,2025-08-11,30.11,30.16,2025-08-12,0.0016605778811026,30115.0,True,385,2025-08-11,743636.0,369678.0,16370.0,0.49712224798153937,0.022013458197290073,0.044281780360205365,True,6296.0,10074.0,0.025686866666707706,0.020207401671918205,245105.79985063474,498530.20014936524,5
倒接力31,603757.SH,未知,2025-08-12,34.1,46.99,2025-08-15,0.3780058651026393,6866503.0,True,37,2025-08-12,760006.0,96740.0,34832.0,0.12728846877524652,0.04583121712197009,0.36005788712011577,True,34832.0,0.0,0.1390491085746745,0.0,250501.42612956004,509504.57387043996,2
倒接力31,000006.SZ,未知,2025-08-13,7.59,7.36,2025-08-14,-0.0303030303030302,-758586.0,False,2,2025-08-13,794838.0,260156.0,-9180.0,0.3273069480825023,-0.011549523299087362,-0.03528652039545503,True,-9180.0,0.0,-0.035040547034276504,0.0,261982.21137986705,532855.788620133,5
倒接力31,603031.SH,未知,2025-08-14,32.67,36.14,2025-08-15,0.106213651668197,2578210.0,True,2163,2025-08-14,785658.0,245595.0,25455.0,0.31259784791856,0.03239959371634986,0.10364624686984669,True,25455.0,0.0,0.09829838497307657,0.0,258956.44172558884,526701.5582744111,5
倒接力31,600410.SH,未知,2025-08-15,18.66,20.67,2025-08-18,0.1077170418006431,2892390.000000004,True,222,2025-08-15,811113.0,261599.0,31915.000000000044,0.32251856399786466,0.03934716864357993,0.12199970183372277,True,31915.000000000044,0.0,0.1193769022163815,0.0,267346.5252277296,543766.4747722704,5
倒接力31,002873.SZ,未知,2025-08-18,12.73,15.02,2025-08-19,0.1798900235663785,5350814.0,True,56,2025-08-18,843028.0,274857.0,49575.00000000001,0.32603543417300496,0.05880587596141529,0.18036651786201555,True,49575.00000000001,0.0,0.1784134296417783,0.0,277865.8540421401,565162.1459578599,5
倒接力31,002871.SZ,未知,2025-08-19,16.45,16.72,2025-08-21,0.0164133738601823,576045.0,True,46,2025-08-19,892603.0,116270.0,769.9999999999927,0.13025947705754967,0.000862645543427473,0.006622516556291328,True,769.9999999999927,0.0,0.0026172137979727657,0.0,294205.99898885493,598397.0010111451,2
倒接力31,002382.SZ,未知,2025-08-20,6.77,6.56,2025-08-21,-0.0310192023633677,-1106511.0,False,50,2025-08-20,893373.0,292988.0,-7628.0,0.32795707951773784,-0.008538426838509782,-0.02603519598072276,True,-7628.0,0.0,-0.025905064606187928,0.0,294459.7944827323,598913.2055172677,5
倒接力31,600864.SH,未知,2025-08-21,8.58,7.76,2025-08-22,-0.0955710955710956,-3303452.0,False,110,2025-08-21,885745.0,436372.0,-25092.0,0.4926609803047152,-0.0283286950533167,-0.057501397889873775,True,-20492.0,-4600.0,-0.07019116585618752,-0.007746723516211691,291945.57107065886,593799.4289293411,6
倒接力31,002369.SZ,未知,2025-08-22,11.12,10.93,2025-08-25,-0.0170863309352517,-534146.9999999963,False,16,2025-08-22,860653.0,280502.0,-6159.0,0.3259176462523224,-0.0071561941920843825,-0.021957062694740143,True,-6159.0,0.0,-0.021711455328547097,0.0,283675.13401563175,576977.8659843683,5
倒接力31,601208.SH,未知,2025-08-25,19.57,18.83,2025-08-26,-0.0378129790495657,-1161874.0000000035,False,2,2025-08-25,854494.0,276247.0,-6978.000000000022,0.3232872319758828,-0.008166236392531745,-0.025260002823560154,True,-6978.000000000022,0.0,-0.024775861565484742,0.0,281645.09966915037,572848.9003308497,5
倒接力31,002600.SZ,未知,2025-08-26,14.06,15.57,2025-08-27,0.1073968705547652,3175228.0,True,447,2025-08-26,847516.0,276303.0,28869.0,0.3260150840810085,0.0340630737354811,0.10448312179020858,True,28869.0,0.0,0.10334528157144554,0.0,279345.1192064539,568170.8807935461,5
倒接力31,605188.SH,未知,2025-08-27,15.51,20.34,2025-08-29,0.3114119922630561,10196130.0,True,1532,2025-08-27,876385.0,284080.0,86108.0,0.32414977435716036,0.09825362141068138,0.3031117994931005,True,86108.0,0.0,0.29809547573284095,0.0,288860.47259963007,587524.52740037,5
倒接力31,002053.SZ,未知,2025-08-28,12.76,14.9,2025-08-29,0.1677115987460815,7201100.0,True,146,2025-08-28,962493.0,188330.0,27720.0,0.19566895551448166,0.02880020945606877,0.14718844581320023,True,27720.0,0.0,0.08737807335495286,0.0,317242.06011494464,645250.9398850554,3
倒接力31,002815.SZ,未知,2025-08-29,18.35,17.45,2025-09-01,-0.0490463215258856,-2459070.0000000075,False,240,2025-08-29,990213.0,321307.0,-10697.000000000015,0.32448271230533227,-0.010802726282123153,-0.0332921473855223,True,-10697.000000000015,0.0,-0.032774810577425546,0.0,326378.69789452985,663834.3021054701,5
倒接力31,605288.SH,未知,2025-09-01,81.3,87.82,2025-09-02,0.0801968019680196,3823327.999999993,True,449,2025-09-01,979516.0,287840.0,19529.999999999964,0.29385941628314394,0.01993841856590394,0.06785019455252905,True,19529.999999999964,0.0,0.06049194200100502,0.0,322852.91815685946,656663.0818431405,5
倒接力31,603986.SH,未知,2025-09-02,179.0,174.26,2025-09-03,-0.0264804469273743,-1363698.0,False,21,2025-09-02,999046.0,269922.0,-8532.0,0.2701797514829147,-0.0085401473005247,-0.03160913152688555,True,-8532.0,0.0,-0.025910284382675085,0.0,329290.09477429447,669755.9052257056,5
倒接力31,603179.SH,未知,2025-09-03,57.5,55.91,2025-09-04,-0.0276521739130435,-1386321.0,False,2,2025-09-03,990514.0,315711.0,-8206.000000000036,0.31873451561512506,-0.00828458759795423,-0.025992125709905695,True,-8206.000000000036,0.0,-0.025134931881442942,0.0,326477.90886031825,664036.0911396818,5
